x,xl
http://purl.obolibrary.org/obo/GO_0042958,maltodextrin transmembrane transporter activity
http://purl.obolibrary.org/obo/GO_0005967,mitochondrial pyruvate dehydrogenase complex
http://purl.obolibrary.org/obo/GO_0042160,lipoprotein modification
http://purl.obolibrary.org/obo/GO_0045688,regulation of antipodal cell differentiation
http://purl.obolibrary.org/obo/GO_0070724,BMP receptor complex
http://purl.obolibrary.org/obo/GO_0035367,positive regulation of thymine transport
http://purl.obolibrary.org/obo/GO_0006911,"phagocytosis, engulfment"
http://purl.obolibrary.org/obo/GO_0042898,fosmidomycin transmembrane transporter activity
http://purl.obolibrary.org/obo/GO_0008316,structural constituent of vitelline membrane
http://purl.obolibrary.org/obo/GO_0061625,glycolytic process through fructose-1-phosphate
http://purl.obolibrary.org/obo/GO_0071382,cellular response to prostaglandin I stimulus
http://purl.obolibrary.org/obo/GO_0018913,anaerobic ethylbenzene metabolic process
http://purl.obolibrary.org/obo/GO_0007056,spindle assembly involved in female meiosis
http://purl.obolibrary.org/obo/GO_0033637,modulation by symbiont of host response to cold
http://purl.obolibrary.org/obo/GO_0001646,cAMP receptor activity
http://purl.obolibrary.org/obo/GO_0000449,"endonucleolytic cleavage of tricistronic rRNA transcript (SSU-rRNA, LSU-rRNA, 5S)"
http://purl.obolibrary.org/obo/GO_0150170,negative regulation of interleukin-11 secretion
http://purl.obolibrary.org/obo/GO_0099514,synaptic vesicle cytoskeletal transport
http://purl.obolibrary.org/obo/GO_0060050,positive regulation of protein glycosylation
http://purl.obolibrary.org/obo/GO_0051483,"terpenoid biosynthetic process, mevalonate-independent"
http://purl.obolibrary.org/obo/GO_0046792,suppression by virus of host cell cycle arrest
http://purl.obolibrary.org/obo/GO_0010910,positive regulation of heparan sulfate proteoglycan biosynthesis by positive regulation of epimerase activity
http://purl.obolibrary.org/obo/GO_0005942,phosphatidylinositol 3-kinase complex
http://purl.obolibrary.org/obo/GO_0014860,neurotransmitter secretion involved in regulation of skeletal muscle contraction
http://purl.obolibrary.org/obo/GO_0140010,D-aspartate transmembrane transporter activity
http://purl.obolibrary.org/obo/GO_0000784,"nuclear chromosome, telomeric region"
http://purl.obolibrary.org/obo/GO_0072662,protein localization to peroxisome
http://purl.obolibrary.org/obo/GO_0072071,kidney interstitial fibroblast differentiation
http://purl.obolibrary.org/obo/GO_0090064,activation of microtubule nucleation
http://purl.obolibrary.org/obo/GO_0015214,pyrimidine nucleoside transmembrane transporter activity
http://purl.obolibrary.org/obo/GO_0019855,calcium channel inhibitor activity
http://purl.obolibrary.org/obo/GO_0044340,canonical Wnt signaling pathway involved in regulation of cell proliferation
http://purl.obolibrary.org/obo/GO_0019678,"propionate metabolic process, methylmalonyl pathway"
http://purl.obolibrary.org/obo/GO_0005968,Rab-protein geranylgeranyltransferase complex
http://purl.obolibrary.org/obo/GO_1990862,nuclear membrane complex Bqt3-Bqt4
http://purl.obolibrary.org/obo/GO_0014886,transition between slow and fast fiber
http://purl.obolibrary.org/obo/GO_0090615,mitochondrial mRNA processing
http://purl.obolibrary.org/obo/GO_0061296,negative regulation of mesenchymal cell apoptotic process involved in mesonephric nephron morphogenesis
http://purl.obolibrary.org/obo/GO_0106044,guanine deglycation
http://purl.obolibrary.org/obo/GO_1990712,HFE-transferrin receptor complex
http://purl.obolibrary.org/obo/GO_0005747,mitochondrial respiratory chain complex I
http://purl.obolibrary.org/obo/GO_0043216,ATPase-coupled daunorubicin transmembrane transporter activity
http://purl.obolibrary.org/obo/GO_0090127,positive regulation of synapse maturation by synaptic transmission
http://purl.obolibrary.org/obo/GO_0000064,L-ornithine transmembrane transporter activity
http://purl.obolibrary.org/obo/GO_0060543,negative regulation of strand invasion
http://purl.obolibrary.org/obo/GO_1990314,cellular response to insulin-like growth factor stimulus
http://purl.obolibrary.org/obo/GO_0001054,RNA polymerase I activity
http://purl.obolibrary.org/obo/GO_0033638,modulation by symbiont of host response to heat
http://purl.obolibrary.org/obo/GO_1990535,neuron projection maintenance
http://purl.obolibrary.org/obo/GO_0150171,positive regulation of interleukin-11 secretion
http://purl.obolibrary.org/obo/GO_0060051,negative regulation of protein glycosylation
http://purl.obolibrary.org/obo/GO_0046623,sphingolipid floppase activity
http://purl.obolibrary.org/obo/GO_0003263,cardioblast proliferation
http://purl.obolibrary.org/obo/GO_0038061,NIK/NF-kappaB signaling
http://purl.obolibrary.org/obo/GO_0015412,ATPase-coupled molybdate transmembrane transporter activity
http://purl.obolibrary.org/obo/GO_0032059,bleb
http://purl.obolibrary.org/obo/GO_1901259,chloroplast rRNA processing
http://purl.obolibrary.org/obo/GO_0002008,excitation of vasomotor center by chemoreceptor signaling
http://purl.obolibrary.org/obo/GO_0051484,"isopentenyl diphosphate biosynthetic process, methylerythritol 4-phosphate pathway involved in terpenoid biosynthetic process"
http://purl.obolibrary.org/obo/GO_1990505,mitotic DNA replication maintenance of fidelity
http://purl.obolibrary.org/obo/GO_0007064,mitotic sister chromatid cohesion
http://purl.obolibrary.org/obo/GO_0005969,serine-pyruvate aminotransferase complex
http://purl.obolibrary.org/obo/GO_0098633,collagen fibril binding
http://purl.obolibrary.org/obo/GO_0044341,sodium-dependent phosphate transport
http://purl.obolibrary.org/obo/GO_0099507,ligand-gated ion channel activity involved in regulation of presynaptic membrane potential
http://purl.obolibrary.org/obo/GO_0046940,nucleoside monophosphate phosphorylation
http://purl.obolibrary.org/obo/GO_0031382,mating projection formation
http://purl.obolibrary.org/obo/GO_0098769,TIMP family protein binding
http://purl.obolibrary.org/obo/GO_0061297,positive regulation of mesenchymal cell apoptotic process involved in mesonephric nephron morphogenesis
http://purl.obolibrary.org/obo/GO_0019679,"propionate metabolic process, methylcitrate cycle"
http://purl.obolibrary.org/obo/GO_0048310,nucleus inheritance
http://purl.obolibrary.org/obo/GO_0035804,structural constituent of egg coat
http://purl.obolibrary.org/obo/GO_0060101,"negative regulation of phagocytosis, engulfment"
http://purl.obolibrary.org/obo/GO_0018971,anaerobic toluene metabolic process
http://purl.obolibrary.org/obo/GO_0052546,cell wall pectin metabolic process
http://purl.obolibrary.org/obo/GO_0097739,negative regulation of ferrichrome biosynthetic process in response to iron
http://purl.obolibrary.org/obo/GO_0015374,"neutral, basic amino acid:sodium:chloride symporter activity"
http://purl.obolibrary.org/obo/GO_0072122,extraglomerular mesangial cell proliferation
http://purl.obolibrary.org/obo/GO_0090482,vitamin transmembrane transporter activity
http://purl.obolibrary.org/obo/GO_0061848,cellular response to cholecystokinin
http://purl.obolibrary.org/obo/GO_0030037,actin filament reorganization involved in cell cycle
http://purl.obolibrary.org/obo/GO_0031595,nuclear proteasome complex
http://purl.obolibrary.org/obo/GO_0032237,activation of store-operated calcium channel activity
http://purl.obolibrary.org/obo/GO_0001055,RNA polymerase II activity
http://purl.obolibrary.org/obo/GO_0031204,"posttranslational protein targeting to membrane, translocation"
http://purl.obolibrary.org/obo/GO_1990536,phosphoenolpyruvate transmembrane import into Golgi lumen
http://purl.obolibrary.org/obo/GO_0006913,nucleocytoplasmic transport
http://purl.obolibrary.org/obo/GO_0021880,Notch signaling pathway involved in forebrain neuron fate commitment
http://purl.obolibrary.org/obo/GO_0007400,neuroblast fate determination
http://purl.obolibrary.org/obo/GO_0099703,induction of synaptic vesicle exocytosis by positive regulation of presynaptic cytosolic calcium ion concentration
http://purl.obolibrary.org/obo/GO_0015413,ATPase-coupled nickel transmembrane transporter activity
http://purl.obolibrary.org/obo/GO_0071718,sodium-independent icosanoid transport
http://purl.obolibrary.org/obo/GO_0033639,modulation by symbiont of host response to water
http://purl.obolibrary.org/obo/GO_0045729,respiratory burst at fertilization
http://purl.obolibrary.org/obo/GO_0007129,synapsis
http://purl.obolibrary.org/obo/GO_0046216,indole phytoalexin catabolic process
http://purl.obolibrary.org/obo/GO_0030935,sheet-forming collagen trimer
http://purl.obolibrary.org/obo/GO_0060217,hemangioblast cell differentiation
http://purl.obolibrary.org/obo/GO_0051485,"terpenoid biosynthetic process, mevalonate-dependent"
http://purl.obolibrary.org/obo/GO_0005677,chromatin silencing complex
http://purl.obolibrary.org/obo/GO_0110154,RNA decapping
http://purl.obolibrary.org/obo/GO_0045027,DNA end binding
http://purl.obolibrary.org/obo/GO_0031907,microbody lumen
http://purl.obolibrary.org/obo/GO_0099508,voltage-gated ion channel activity involved in regulation of presynaptic membrane potential
http://purl.obolibrary.org/obo/GO_0008013,beta-catenin binding
http://purl.obolibrary.org/obo/GO_1990506,mitotic DNA-dependent DNA replication
http://purl.obolibrary.org/obo/GO_0048474,D-methionine transmembrane transporter activity
http://purl.obolibrary.org/obo/GO_0015140,malate transmembrane transporter activity
http://purl.obolibrary.org/obo/GO_0048311,mitochondrion distribution
http://purl.obolibrary.org/obo/GO_0003335,corneocyte development
http://purl.obolibrary.org/obo/GO_0043565,sequence-specific DNA binding
http://purl.obolibrary.org/obo/GO_0030371,translation repressor activity
http://purl.obolibrary.org/obo/GO_0097449,astrocyte projection
http://purl.obolibrary.org/obo/GO_0106117,acidocalcisome organization
http://purl.obolibrary.org/obo/GO_0031610,"nuclear proteasome regulatory particle, base subcomplex"
http://purl.obolibrary.org/obo/GO_0030840,negative regulation of intermediate filament polymerization
http://purl.obolibrary.org/obo/GO_0061778,intracellular chloride channel activity
http://purl.obolibrary.org/obo/GO_0019554,glutamate catabolic process to oxaloacetate
http://purl.obolibrary.org/obo/GO_0005319,lipid transporter activity
http://purl.obolibrary.org/obo/GO_0000818,nuclear MIS12/MIND complex
http://purl.obolibrary.org/obo/GO_0021881,Wnt-activated signaling pathway involved in forebrain neuron fate commitment
http://purl.obolibrary.org/obo/GO_0033367,protein localization to mast cell secretory granule
http://purl.obolibrary.org/obo/GO_0061628,H3K27me3 modified histone binding
http://purl.obolibrary.org/obo/GO_0005476,carnitine:acyl carnitine antiporter activity
http://purl.obolibrary.org/obo/GO_0001056,RNA polymerase III activity
http://purl.obolibrary.org/obo/GO_0015414,ATPase-coupled nitrate transmembrane transporter activity
http://purl.obolibrary.org/obo/GO_0046217,indole phytoalexin metabolic process
http://purl.obolibrary.org/obo/GO_0060805,negative regulation of trophoblast cell differentiation by transcription regulation from RNA polymerase II promoter
http://purl.obolibrary.org/obo/GO_0035673,oligopeptide transmembrane transporter activity
http://purl.obolibrary.org/obo/GO_0015110,cyanate transmembrane transporter activity
http://purl.obolibrary.org/obo/GO_0051486,"isopentenyl diphosphate biosynthetic process, mevalonate pathway involved in terpenoid biosynthetic process"
http://purl.obolibrary.org/obo/GO_0043123,positive regulation of I-kappaB kinase/NF-kappaB signaling
http://purl.obolibrary.org/obo/GO_0034367,protein-containing complex remodeling
http://purl.obolibrary.org/obo/GO_1990201,alkanesulfonate monooxygenase complex
http://purl.obolibrary.org/obo/GO_0047485,protein N-terminus binding
http://purl.obolibrary.org/obo/GO_0009320,phosphoribosylaminoimidazole carboxylase complex
http://purl.obolibrary.org/obo/GO_0090138,regulation of actin cytoskeleton organization by cell-cell adhesion
http://purl.obolibrary.org/obo/GO_0005350,pyrimidine nucleobase transmembrane transporter activity
http://purl.obolibrary.org/obo/GO_0001710,mesodermal cell fate commitment
http://purl.obolibrary.org/obo/GO_0060671,epithelial cell differentiation involved in embryonic placenta development
http://purl.obolibrary.org/obo/GO_0090640,phosphatidylcholine biosynthesis from sn-glycero-3-phosphocholine
http://purl.obolibrary.org/obo/GO_0045028,G protein-coupled purinergic nucleotide receptor activity
http://purl.obolibrary.org/obo/GO_0015141,succinate transmembrane transporter activity
http://purl.obolibrary.org/obo/GO_0001313,formation of extrachromosomal circular DNA involved in replicative cell aging
http://purl.obolibrary.org/obo/GO_0089700,protein kinase D signaling
http://purl.obolibrary.org/obo/GO_0021803,extension of leading cell process to pial surface
http://purl.obolibrary.org/obo/GO_0070058,tRNA gene clustering
http://purl.obolibrary.org/obo/GO_0033283,ATPase-coupled organic acid transmembrane transporter activity
http://purl.obolibrary.org/obo/GO_0070791,cleistothecium development
http://purl.obolibrary.org/obo/GO_0031384,regulation of initiation of mating projection growth
http://purl.obolibrary.org/obo/GO_0035619,root hair tip
http://purl.obolibrary.org/obo/GO_0009802,cinnamic acid ester biosynthetic process
http://purl.obolibrary.org/obo/GO_0035789,metanephric mesenchymal cell migration
http://purl.obolibrary.org/obo/GO_0072728,response to Gentian violet
http://purl.obolibrary.org/obo/GO_0015226,carnitine transmembrane transporter activity
http://purl.obolibrary.org/obo/GO_0070613,regulation of protein processing
http://purl.obolibrary.org/obo/GO_0021882,regulation of transcription from RNA polymerase II promoter involved in forebrain neuron fate commitment
